data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,24.84000015258789,22.75,22.790000915527344,21.994691848754883,-0.03489728103655313
2020-02-01,26.579999923706055,23.049999237060547,23.950000762939453,22.751220703125,-0.05005344557940312
2020-03-01,26.920000076293945,15.130000114440918,24.389999389648438,16.237689971923828,-0.33424803697143995
2020-04-01,19.950000762939453,15.619999885559082,16.81999969482422,16.91118812561035,0.005421428801463827
2020-05-01,20.299999237060547,16.139999389648438,18.329999923706055,18.4980525970459,0.009168176434223683
2020-06-01,23.450000762939453,19.56999969482422,19.799999237060547,21.422683715820312,0.08195376471139021
2020-07-01,25.690000534057617,23.1200008392334,23.229999542236328,23.55388069152832,0.013942365719944068
2020-08-01,25.739999771118164,22.729999542236328,25.479999542236328,21.970462799072266,-0.13773692332084075
2020-09-01,24.3700008392334,20.90999984741211,23.459999084472656,20.057519912719727,-0.1450332184371188
2020-10-01,22.020000457763672,19.530000686645508,21.079999923706055,18.87376594543457,-0.10466005627402339
2020-11-01,22.969999313354492,19.59000015258789,19.93000030517578,20.635190963745117,0.03538337419825324
2020-12-01,23.440000534057617,20.850000381469727,21.90999984741211,21.93258285522461,0.0010307169315278376
