data,maxima,minima,abertura,fechamento,variacao
2020-01-01,20.079999923706055,17.940000534057617,18.979999542236328,18.239999771118164,-0.0389883977326468
2020-02-01,18.979999542236328,15.449999809265137,18.280000686645508,16.329999923706055,-0.10667399834202579
2020-03-01,17.079999923706055,9.0600004196167,16.200000762939453,11.729999542236328,-0.27592598828322856
2020-04-01,13.800000190734863,10.420000076293945,11.260000228881836,12.350000381469727,0.09680285350190726
2020-05-01,16.100000381469727,10.609999656677246,12.350000381469727,14.699999809265137,0.19028334859984397
2020-06-01,15.779999732971191,13.550000190734863,14.5,14.5,0.0
2020-07-01,15.899999618530273,14.029999732971191,14.609999656677246,14.960000038146973,0.02395622106053678
2020-08-01,15.229999542236328,12.8100004196167,15.100000381469727,13.329999923706055,-0.11721857040055204
2020-09-01,14.970000267028809,12.619999885559082,13.510000228881836,12.670000076293945,-0.06217617604418159
2020-10-01,13.4399995803833,11.050000190734863,12.800000190734863,11.15999984741211,-0.1281250249128785
2020-11-01,13.319999694824219,11.069999694824219,11.15999984741211,13.039999961853027,0.1684587939198647
2020-12-01,14.479999542236328,12.8100004196167,13.199999809265137,13.470000267028809,0.020454580429172232
