data,maxima,minima,abertura,fechamento,variacao
2020-01-01,119593,112825,115652,113761,-0.016350776467333034
2020-02-01,117701,99951,113761,104172,-0.08429074990550364
2020-03-01,108804,61691,104260,73020,-0.2996355265681949
2020-04-01,83598,67802,73011,80506,0.10265576419991508
2020-05-01,88091,75697,80501,87403,0.08573806536564763
2020-06-01,97693,86837,87395,95056,0.08765947708678987
2020-07-01,105704,95062,95062,102912,0.08257768614167596
2020-08-01,104523,98513,102913,99369,-0.03443685443044125
2020-09-01,103226,93408,99382,94603,-0.04808717876476626
2020-10-01,102218,93387,94604,93952,-0.006891886178174284
2020-11-01,111603,93968,93968,108888,0.1587774561552869
2020-12-01,120150,108897,108897,119306,0.09558573698081674
