data,maxima,minima,abertura,fechamento,variacao
2020-01-01,32.349998474121094,29.700000762939453,31.059999465942383,31.1299991607666,0.002253692724656166
2020-02-01,31.809999465942383,28.299999237060547,31.100000381469727,29.3700008392334,-0.05562699424489755
2020-03-01,31.309999465942383,24.0,30.010000228881836,25.719999313354492,-0.14295237863406002
2020-04-01,28.770000457763672,24.899999618530273,25.280000686645508,27.5,0.08781642614935671
2020-05-01,28.950000762939453,26.1200008392334,27.5,28.75,0.045454545454545456
2020-06-01,29.68000030517578,27.950000762939453,28.610000610351562,28.469999313354492,-0.00489343914751318
2020-07-01,29.5,28.0,28.479999542236328,29.030000686645508,0.019311838246117895
2020-08-01,29.799999237060547,28.049999237060547,29.15999984741211,28.270000457763672,-0.03052124123133091
2020-09-01,29.56999969482422,27.700000762939453,28.3799991607666,27.959999084472656,-0.014799157459968024
2020-10-01,28.989999771118164,27.829999923706055,28.059999465942383,28.149999618530273,0.0032074181860597554
2020-11-01,33.650001525878906,28.149999618530273,28.149999618530273,33.04999923706055,0.17406748436702482
2020-12-01,34.369998931884766,32.029998779296875,33.220001220703125,33.400001525878906,0.005418431624367394
