variacao
-0.0253478290092754
-0.0439470688921133
0.059962194190992
0.0192894619526079
0.061075568931745
0.0046269153369566
-0.0394394410182804
-0.024810554748241
-0.0657782865993787
-0.0673905208145611
-0.0154471858878992
0.028513677930845
0.07216927582687
