datas,variacao_carteira,variacao_benchmark
2021-03-29,-0.028559727027695353,-0.011925174033812285
2021-04-05,0.0033673925649045358,0.020891534070205272
2021-04-12,0.01615422034433426,0.029347022377848225
2021-04-19,-0.023738951733295318,-0.004838336801083259
2021-04-26,-0.028792920389923912,-0.013606119435180116
2021-05-03,0.017463040175603108,0.025951862531630676
2021-05-10,0.020278002226365787,-0.0012864845376030414
2021-05-17,-0.0157135845186625,0.005841811617984903
2021-05-24,0.008244987618314764,0.0242185460715218
2021-05-31,0.009886173239348003,0.03217559592548642
