data,maxima,minima,abertura,fechamento,variacao
2021-06-28,114.36000061035156,110.76000213623047,113.41000366210938,113.58000183105469,0.0014989697862262692
2021-07-05,115.58000183105469,111.5,113.9000015258789,113.66000366210938,-0.00210709271777316
2021-07-12,116.43000030517578,113.0,115.30999755859375,113.4000015258789,-0.016564010694253083
2021-07-19,114.87000274658203,110.20999908447266,112.0,114.12000274658203,0.018928595951625278
2021-07-26,117.5999984741211,108.76000213623047,114.44000244140625,108.76000213623047,-0.04963299706397651
2021-08-02,113.25,107.9000015258789,110.9000015258789,109.69999694824219,-0.010820600190494077
2021-08-09,110.73999786376953,107.68000030517578,108.19999694824219,108.30000305175781,0.0009242708533851738
2021-08-16,109.31999969482422,97.30000305175781,107.23999786376953,97.55000305175781,-0.09035802876759878
2021-08-23,101.2699966430664,96.16000366210938,97.55999755859375,100.69000244140625,0.03208287168039999
2021-08-30,101.63999938964844,95.72000122070312,100.81999969482422,98.54000091552734,-0.022614548563760044
