data,maxima,minima,abertura,fechamento,variacao
2021-06-28,127672,124994,126802,127622,0.006466774972003596
2021-07-05,127633,124310,127622,125428,-0.017191393333437808
2021-07-12,129620,125428,125428,125960,0.004241477182128393
2021-07-19,126428,123317,125958,125053,-0.007184934660759936
2021-07-26,126712,121748,125058,121801,-0.026043915623150858
2021-08-02,124536,120807,121803,122810,0.008267448256611085
2021-08-09,123597,120045,122809,121194,-0.013150501999039159
2021-08-16,121191,114801,121191,118053,-0.02589301185731614
2021-08-23,120833,117062,118053,120678,0.022235775456786358
2021-08-30,120684,116534,120677,116677,-0.03314633277260787
