data,maxima,minima,abertura,fechamento,variacao
2021-06-28,32.439998626708984,31.709999084472656,32.220001220703125,32.13999938964844,-0.002482986592914277
2021-07-05,32.11000061035156,31.06999969482422,32.0099983215332,31.790000915527344,-0.006872771557062738
2021-07-12,33.41999816894531,31.719999313354492,32.02000045776367,31.790000915527344,-0.007182996219494485
2021-07-19,32.63999938964844,31.299999237060547,31.399999618530273,31.780000686645508,0.012101944991457326
2021-07-26,32.93000030517578,31.450000762939453,31.739999771118164,31.6299991607666,-0.0034656777298296528
2021-08-02,32.790000915527344,30.81999969482422,31.979999542236328,31.790000915527344,-0.005941170401145602
2021-08-09,32.25,29.190000534057617,31.760000228881836,29.5,-0.07115869687011658
2021-08-16,30.09000015258789,29.0,29.479999542236328,29.709999084472656,0.007801884186151536
2021-08-23,30.760000228881836,29.649999618530273,29.739999771118164,30.530000686645508,0.026563581762181075
2021-08-30,30.899999618530273,29.1200008392334,30.479999542236328,29.200000762939453,-0.041994711237550136
