data,maxima,minima,abertura,fechamento,variacao
2021-06-28,34.97999954223633,34.029998779296875,34.81999969482422,34.11000061035156,-0.020390554011928762
2021-07-05,34.04999923706055,32.18000030517578,34.040000915527344,32.369998931884766,-0.04905998644908399
2021-07-12,34.36000061035156,32.08000183105469,32.5099983215332,32.220001220703125,-0.00892024348823164
2021-07-19,32.349998474121094,31.399999618530273,32.099998474121094,31.65999984741211,-0.013707122978953091
2021-07-26,32.060001373291016,30.020000457763672,31.700000762939453,30.09000015258789,-0.0507886615647599
2021-08-02,30.709999084472656,28.6200008392334,30.280000686645508,29.149999618530273,-0.03731839638344535
2021-08-09,29.700000762939453,27.639999389648438,29.1299991607666,29.68000030517578,0.018880918649319504
2021-08-16,29.950000762939453,27.639999389648438,29.600000381469727,29.649999618530273,0.001689163392438587
2021-08-23,30.600000381469727,28.940000534057617,29.90999984741211,29.579999923706055,-0.01103309680339591
2021-08-30,30.8700008392334,27.68000030517578,29.510000228881836,27.68000030517578,-0.062012873924514884
