data,maxima,minima,abertura,fechamento,variacao
2021-06-28,45.130001068115234,43.04999923706055,44.189998626708984,45.06999969482422,0.019914032483887675
2021-07-05,46.279998779296875,43.709999084472656,45.54999923706055,44.09000015258789,-0.032052669789833205
2021-07-12,47.689998626708984,44.529998779296875,44.790000915527344,44.70000076293945,-0.002009380458768651
2021-07-19,46.459999084472656,42.40999984741211,43.86000061035156,45.7400016784668,0.042863680847088914
2021-07-26,48.540000915527344,45.380001068115234,46.02000045776367,46.75,0.01586265830019512
2021-08-02,46.689998626708984,43.189998626708984,46.689998626708984,43.41999816894531,-0.07003642223054318
2021-08-09,44.93000030517578,42.150001525878906,42.79999923706055,42.61000061035156,-0.0044392203293420725
2021-08-16,42.18000030517578,36.599998474121094,42.18000030517578,36.939998626708984,-0.1242295315446883
2021-08-23,38.959999084472656,36.5,37.20000076293945,37.45000076293945,0.006720429969696743
2021-08-30,37.66999816894531,33.470001220703125,37.47999954223633,34.220001220703125,-0.08697967879800801
