datas,variacao_carteira,variacao_benchmark
2022-03-28,-0.013482284421396354,0.013074891042574643
2022-04-04,0.023194796095925334,-0.0267091116978835
2022-04-11,-0.06150014693576649,-0.018069641649763355
2022-04-18,-0.01850270666182581,-0.04393107366029162
2022-04-25,-0.007469763647851686,-0.028817847079053268
2022-05-02,0.06230073432729537,-0.0254088026993956
2022-05-09,0.04728965803223525,0.01726778867651676
2022-05-16,0.02010606869295925,-0.001812577632607996
2022-05-23,-0.08412640952865494,0.031723502304147465
2022-05-30,-0.030026607369462017,0.004010934038447795
