datas,variacao_carteira,variacao_benchmark
2022-03-28,0.007040474116539857,0.013074891042574643
2022-04-04,-0.015804219689278344,-0.0267091116978835
2022-04-11,-0.04728947887538321,-0.018069641649763355
2022-04-18,-0.0475626840198376,-0.04393107366029162
2022-04-25,-0.013991492256329188,-0.028817847079053268
2022-05-02,-0.061908997294196556,-0.0254088026993956
2022-05-09,-0.0019705213011282524,0.01726778867651676
2022-05-16,0.03922496919386037,-0.001812577632607996
2022-05-23,0.027966351816023104,0.031723502304147465
2022-05-30,0.012196680136149253,0.004010934038447795
