datas,variacao_carteira,variacao_benchmark
2022-03-28,-0.015964358475910406,0.013074891042574643
2022-04-04,0.006517858113304574,-0.0267091116978835
2022-04-11,-0.03448316513869984,-0.018069641649763355
2022-04-18,-0.018174098543873668,-0.04393107366029162
2022-04-25,-0.025151689464632514,-0.028817847079053268
2022-05-02,0.04629675558441686,-0.0254088026993956
2022-05-09,0.06181361517872196,0.01726778867651676
2022-05-16,0.018542768249145684,-0.001812577632607996
2022-05-23,-0.038123794651051035,0.031723502304147465
2022-05-30,-0.030469931467934128,0.004010934038447795
