datas,variacao_carteira,variacao_benchmark
2022-03-28,0.010130146779252561,0.013074891042574643
2022-04-04,-0.021586018223478914,-0.0267091116978835
2022-04-11,-0.04717986748463934,-0.018069641649763355
2022-04-18,-0.043424871782913634,-0.04393107366029162
2022-04-25,-0.024433992492958946,-0.028817847079053268
2022-05-02,-0.08134273474730465,-0.0254088026993956
2022-05-09,-0.008220650614199668,0.01726778867651676
2022-05-16,0.04245827515364095,-0.001812577632607996
2022-05-23,0.04354419874421268,0.031723502304147465
2022-05-30,0.014506468495496291,0.004010934038447795
