datas,variacao_carteira,variacao_benchmark
2022-01-01,0.17202565690057642,0.07216927582687006
2022-02-01,0.03292876249993041,0.008908268906663814
2022-03-01,0.06669874121528194,0.060595883086006205
2022-04-01,-0.14184762620224678,-0.1010408246597945
2022-05-01,0.04674749197354416,0.03221291112017501
2022-06-01,-0.13295646159483376,-0.11503264452048029
2022-07-01,0.007113057742750605,0.046914006210549815
2022-08-01,0.0366945213243506,0.061629428585276015
2022-09-01,0.09776922746757978,0.0046839048975567
2022-10-01,0.011077527670798129,0.05442170689153824
2022-11-01,-0.04536146543226884,-0.030602307884554064
