datas,variacao_carteira,variacao_benchmark
2021-06-28,-0.003405908336997366,0.006466774972003596
2021-07-05,-0.013580896274870118,-0.017191393333437808
2021-07-12,-0.0002932244213538944,0.004241477182128393
2021-07-19,0.009330494143274684,-0.007184934660759936
2021-07-26,-0.029803039666736864,-0.026043915623150855
2021-08-02,-0.0009557808211958802,0.008267448256611085
2021-08-09,-0.022520297849931994,-0.013150501999039159
2021-08-16,-0.05021646422499672,-0.025893011857316142
2021-08-23,0.015946498754013043,0.022235775456786358
2021-08-30,-0.017951759549314626,-0.03314633277260787
