datas,variacao_carteira,variacao_benchmark
2021-06-28,0.0013748469872529663,0.006466774972003596
2021-07-05,-0.01716560458827297,-0.017191393333437808
2021-07-12,-0.011631568591765997,0.004241477182128393
2021-07-19,0.012443935413026613,-0.007184934660759936
2021-07-26,-0.008313845606791402,-0.026043915623150855
2021-08-02,-0.0067404447483402925,0.008267448256611085
2021-08-09,0.004721218503918336,-0.013150501999039159
2021-08-16,-0.06186399778689445,-0.025893011857316142
2021-08-23,0.033625961369830676,0.022235775456786358
2021-08-30,-0.03476312746098385,-0.03314633277260787
