datas,variacao_carteira,variacao_benchmark
2021-06-28,-0.0015720853460082604,0.006466774972003596
2021-07-05,-0.015375575155430123,-0.017191393333437808
2021-07-12,-0.011313748877009042,0.004241477182128393
2021-07-19,0.014864846301536725,-0.007184934660759936
2021-07-26,-0.01693832779976531,-0.026043915623150855
2021-08-02,0.0013382713393794553,0.008267448256611085
2021-08-09,-0.001470672542103743,-0.013150501999039159
2021-08-16,-0.06294901194587299,-0.025893011857316142
2021-08-23,0.02911706125324728,0.022235775456786358
2021-08-30,-0.027047781690889828,-0.03314633277260787
