datas,variacao_carteira,variacao_benchmark
out21,0.021032965310783223,0.017300414489097134
nov21,-0.010375405898469076,-0.0005934455270150575
dez21,0.015134237823008309,0.01607671446549799
jan22,-0.04222600475029986,-0.07284098144739941
fev22,-0.021891548300719543,-0.026312818679561232
mar22,-0.024177008650353958,0.012655293003844893
abr22,0.01736487128427658,0.01419522246813707
mai22,-0.03333272683362508,-0.031043108636774
jun22,0.02149638736498394,-0.007880740711984163
jul22,-0.005447016224246693,0.021902237178044938
