datas,variacao_carteira,variacao_benchmark
out21,0.022699793229737916,0.017300414489097134
nov21,0.005499860930122855,-0.0005934455270150575
dez21,0.017903914035443943,0.01607671446549799
jan22,-0.05024544202483235,-0.07284098144739941
fev22,-0.04354407766205194,-0.026312818679561232
mar22,-0.03233515779508293,0.012655293003844893
abr22,0.05267135834909401,0.01419522246813707
mai22,-0.03340394878288939,-0.031043108636774
jun22,0.014173297218250105,-0.007880740711984163
jul22,-0.009769589629638075,0.021902237178044938
