datas,variacao_carteira,variacao_benchmark
jan19,0.08915720436960586,0.10817299486841056
fev19,-0.016919728277243737,-0.018594383695261563
mar19,-0.000611208982929665,-0.001768078339471041
abr19,-0.0057823204283177256,0.009746077989583223
mai19,0.027024364846770343,0.007172588463654387
jun19,0.02882932542613352,0.0405107382826992
jul19,-0.021561865213810982,0.00830915195151179
ago19,-0.024329700334232957,-0.006717803160510317
set19,0.019598031773411004,0.035715345139568686
out19,0.04201745314472706,0.023628812831161392
nov19,-0.025043462171447192,0.009438449557456095
dez19,0.023009484608271562,0.06835356502780703
