datas,variacao_carteira,variacao_benchmark
jan19,0.10817299486841056,0.10817299486841056
fev19,-0.01859438369526157,-0.018594383695261563
mar19,-0.006634074927973143,-0.001768078339471041
abr19,-0.012853614983547751,0.009746077989583223
mai19,0.014264641953113631,0.007172588463654387
jun19,0.034827872289620934,0.0405107382826992
jul19,-0.024408084934468867,0.00830915195151179
ago19,-0.018823333835460605,-0.006717803160510317
set19,0.03571534513956868,0.035715345139568686
out19,0.05924829961923152,0.023628812831161392
nov19,-0.038912910472388366,0.009438449557456095
dez19,0.02165157877009556,0.06835356502780703
